Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
15.7,0.055990291,3,23,0,2,3795.06,False,True,False,False
9.1,0.00799548,1,35,1,0,2255.7304,False,False,False,True
12.8,0.076369874,2,11,1,0,1448.115,False,False,True,False
15.1,0.095351065,3,18,0,1,2535.3664,False,True,False,False
7.31,0.026783871,2,16,0,1,1098.57,False,True,False,False
18.25,0.01520491,4,35,1,0,4166.5764,False,False,False,True
12.35,0.099757833,2,23,0,2,910.8144,False,True,False,False
16.6,0.0,2,33,2,0,2014.7108,False,True,False,False
14.35,0.090896452,4,16,0,1,6024.1584,False,True,False,False
7.075,0.022602061,2,21,1,2,1458.102,False,True,False,False
18.25,0.044250304,3,23,0,2,2423.512,False,True,False,False
13.1,0.075885921,3,11,1,0,1504.0422,False,False,True,False
7.68,0.153177941,1,11,1,0,1278.336,False,False,True,False
19.7,0.0,4,18,0,1,1767.699,False,True,False,False
8.52,0.027114238,3,18,0,1,1677.1502,False,True,False,False
17.75,0.049634572,2,22,0,0,280.9676,True,False,False,False
16.85,0.0,2,35,1,0,3914.904,False,False,False,True
5.785,0.040587146,3,13,0,1,1258.362,False,True,False,False
5.945,0.093008616,2,16,0,1,2195.8084,False,True,False,False
18.25,0.17179432,3,13,0,1,2659.871,False,True,False,False
8.68,0.008828341,2,33,2,0,689.7688,False,True,False,False
11.65,0.033858187,2,23,0,2,2603.278,False,True,False,False
19.25,0.034841089,2,11,1,0,282.2992,False,False,True,False
16.2,0.08425957,4,22,0,0,769.6648,True,False,False,False
13.0,0.083444376,4,33,2,0,4152.5946,False,True,False,False
17.75,0.030497325,4,18,0,1,1534.0032,False,True,False,False
12.15,0.131179812,4,23,0,2,3202.498,False,True,False,False
6.32,0.012737719,1,21,1,2,353.5398,False,True,False,False
17.25,0.159165324,1,16,0,1,1547.985,False,True,False,False
7.72,0.122015744,2,11,1,0,2277.036,False,False,True,False
18.85,0.068091318,2,18,0,1,3475.476,False,True,False,False
19.7,0.067314073,3,13,0,1,2822.992,False,True,False,False
14.5,0.041249072,1,23,0,2,1216.4166,False,True,False,False
17.7,0.174340475,2,16,0,1,3570.6854,False,True,False,False
15.7,0.11454343,2,16,0,1,3263.0858,False,True,False,False
9.695,0.029693277,3,11,1,0,2716.464,False,False,True,False
11.8,0.107057186,4,23,0,2,3558.0352,False,True,False,False
5.985,0.009921107,3,35,0,2,555.2772,True,False,False,False
7.935,0.031583053,4,35,1,0,7100.757,False,False,False,True
15.2,0.097043739,2,16,0,1,2664.5316,False,True,False,False
8.77,0.046762633,3,16,0,1,1724.422,False,True,False,False
19.7,0.064909488,1,16,0,1,1308.297,False,True,False,False
10.5,0.011305479,4,21,1,2,4740.496,False,True,False,False
15.1,0.0,3,22,0,0,433.4358,True,False,False,False
5.405,0.053576661,4,33,2,0,2388.8904,False,True,False,False
20.35,0.150947728,1,33,2,0,1868.2348,False,True,False,False
9.27,0.10818157,3,35,0,2,449.415,True,False,False,False
5.785,0.038749536,4,16,0,1,4459.5284,False,True,False,False
11.8,0.113790879,3,11,1,0,370.1848,False,False,True,False
13.65,0.065313024,1,35,1,0,1516.0266,False,False,False,True
12.5,0.0,2,13,0,1,253.004,False,True,False,False
6.11,0.152813518,1,13,0,1,1025.9978,False,True,False,False
7.105,0.044771473,1,33,2,0,592.562,False,True,False,False
8.5,0.098083231,1,18,0,1,675.1212,False,True,False,False
16.7,0.06121901,2,13,0,1,1970.768,False,True,False,False
17.1,0.047073322,2,13,0,1,2950.1598,False,True,False,False
8.325,0.029953314,1,13,0,1,568.5932,False,True,False,False
15.85,0.0,1,33,2,0,1255.6988,False,True,False,False
20.5,0.040520754,3,35,0,2,153.134,True,False,False,False
18.75,0.052554508,4,35,1,0,1917.504,False,False,False,True
12.15,0.018514652,4,13,0,1,5834.4054,False,True,False,False
15.85,0.07871426,1,18,0,1,493.3578,False,True,False,False
17.1,0.054197299,1,16,0,1,1860.2452,False,True,False,False
15.5,0.103442268,3,23,0,2,2433.499,False,True,False,False
14.15,0.095360186,3,16,0,1,3251.1014,False,True,False,False
6.65,0.053031857,3,35,1,0,4454.202,False,False,False,True
6.865,0.013990601,2,16,0,1,2841.6344,False,True,False,False
16.5,0.066237024,3,16,0,1,6385.022,False,True,False,False
14.5,0.089761211,3,16,0,1,2376.906,False,True,False,False
19.35,0.01863822,2,11,1,0,1677.816,False,False,True,False
8.51,0.016176344,4,11,1,0,1937.478,False,False,True,False
6.65,0.089196394,3,22,0,0,296.9468,True,False,False,False
7.39,0.092782895,4,23,0,2,2259.0594,False,True,False,False
10.895,0.0358031,2,21,1,2,2504.7396,False,True,False,False
8.63,0.028271345,3,16,0,1,2069.3064,False,True,False,False
7.75,0.043238822,1,23,0,2,1701.7848,False,True,False,False
12.15,0.037955309,1,21,1,2,710.4086,False,True,False,False
18.25,0.089186083,4,11,1,0,4502.1396,False,False,True,False
19.85,0.044566659,1,21,1,2,703.0848,False,True,False,False
9.3,0.028638276,4,11,1,0,2138.5496,False,False,True,False
19.35,0.057762301,4,35,1,0,2145.2076,False,False,False,True
5.98,0.075711199,1,18,0,1,331.5684,False,True,False,False
9.195,0.027767577,1,35,0,2,412.796,True,False,False,False
7.02,0.049865399,1,23,0,2,1165.15,False,True,False,False
7.72,0.052061483,1,21,1,2,1324.2762,False,True,False,False
5.925,0.096387053,1,33,2,0,356.8688,False,True,False,False
9.695,0.128176489,4,33,2,0,3600.6464,False,True,False,False
12.6,0.064110725,2,23,0,2,243.6828,False,True,False,False
15.6,0.035561344,2,21,1,2,1821.6288,False,True,False,False
16.7,0.119647957,3,21,1,2,4165.2448,False,True,False,False
18.0,0.238831875,1,22,0,0,88.5514,True,False,False,False
12.65,0.075676339,4,35,1,0,8789.8916,False,False,False,True
20.85,0.021416681,2,11,1,0,1149.8366,False,False,True,False
5.88,0.024766802,3,35,1,0,3281.0624,False,False,False,True
18.7,0.070691729,4,23,0,2,5742.525,False,True,False,False
8.42,0.030693309,4,35,1,0,10306.584,False,False,False,True
18.85,0.055671582,2,13,0,1,263.6568,False,True,False,False
11.65,0.040507228,4,16,0,1,2237.088,False,True,False,False
16.5,0.035626319,1,33,2,0,932.12,False,True,False,False
15.6,0.143688905,2,11,1,0,2184.4898,False,False,True,False
12.3,0.106542886,3,18,0,1,3139.9128,False,True,False,False
13.6,0.208662546,4,35,0,2,466.06,True,False,False,False
10.65,0.024107056,1,13,0,1,447.4176,False,True,False,False
16.2,0.104058452,2,13,0,1,2063.98,False,True,False,False
10.5,0.048403392,1,11,1,0,527.3136,False,False,True,False
16.85,0.026391403,1,35,1,0,2609.936,False,False,False,True
7.55,0.031007381,2,18,0,1,2082.6224,False,True,False,False
7.0,0.150672399,2,35,1,0,2450.144,False,False,False,True
13.35,0.149598628,3,21,1,2,3775.086,False,True,False,False
16.0,0.077290355,1,13,0,1,713.7376,False,True,False,False
11.35,0.078758649,2,35,0,2,202.4032,True,False,False,False
16.85,0.036359891,1,33,2,0,2263.72,False,True,False,False
8.185,0.046747071,1,13,0,1,837.5764,False,True,False,False
19.7,0.0,2,21,1,2,1635.8706,False,True,False,False
10.8,0.041865848,4,23,0,2,5841.0634,False,True,False,False
12.6,0.031713126,3,13,0,1,1030.6584,False,True,False,False
16.7,0.07044068,4,11,1,0,6275.165,False,False,True,False
13.1,0.006087409,3,11,1,0,1870.898,False,False,True,False
14.85,0.035456465,3,13,0,1,3690.5294,False,True,False,False
7.02,0.142107998,3,35,0,2,296.9468,True,False,False,False
13.0,0.030064132,1,33,2,0,898.83,False,True,False,False
12.1,0.029781363,3,23,0,2,1596.5884,False,True,False,False
11.3,0.056387854,4,33,2,0,6669.3186,False,True,False,False
10.0,0.038653608,4,33,2,0,7105.4176,False,True,False,False
20.6,0.083172413,2,18,0,1,1696.4584,False,True,False,False
11.5,0.020565921,1,16,0,1,1384.864,False,True,False,False
11.8,0.008609602,2,13,0,1,1390.1904,False,True,False,False
8.895,0.121180705,3,22,0,0,176.437,True,False,False,False
9.3,0.174703862,2,18,0,1,1788.3388,False,True,False,False
16.2,0.127800388,3,35,1,0,4587.362,False,False,False,True
19.1,0.296713665,3,22,0,0,1034.6532,True,False,False,False
17.85,0.018125948,2,13,0,1,761.6752,False,True,False,False
6.445,0.029859711,2,13,0,1,1418.154,False,True,False,False
12.65,0.116203156,1,22,0,0,415.4592,True,False,False,False
13.15,0.09264951,3,16,0,1,3803.0496,False,True,False,False
15.0,0.081197035,2,35,0,2,365.5242,True,False,False,False
15.0,0.049070183,1,16,0,1,767.0016,False,True,False,False
11.65,0.131394793,3,33,2,0,1669.8264,False,True,False,False
20.1,0.0,3,22,0,0,151.1366,True,False,False,False
17.35,0.0,2,23,0,2,1922.8304,False,True,False,False
18.1,0.022526293,2,13,0,1,1713.7692,False,True,False,False
8.5,0.163838951,1,22,0,0,311.5944,True,False,False,False
14.1,0.11349714,1,18,0,1,1364.89,False,True,False,False
11.8,0.094185483,2,13,0,1,2002.7264,False,True,False,False
6.035,0.14113846,3,33,2,0,3691.1952,False,True,False,False
7.07,0.164006137,2,35,0,2,575.917,True,False,False,False
12.5,0.17314115,3,22,0,0,170.4448,True,False,False,False
20.85,0.039555016,2,16,0,1,820.2656,False,True,False,False
14.0,0.037580877,3,21,1,2,4275.7676,False,True,False,False
17.25,0.035064318,1,23,0,2,1304.968,False,True,False,False
11.5,0.017678008,2,18,0,1,1705.1138,False,True,False,False
6.675,0.041986639,1,21,1,2,1480.7392,False,True,False,False
5.8,0.130955811,1,23,0,2,1338.258,False,True,False,False
8.895,0.026492726,4,13,0,1,6251.862,False,True,False,False
7.67,0.185130961,1,21,1,2,588.5672,False,True,False,False
10.895,0.026934673,2,18,0,1,319.584,False,True,False,False
8.21,0.0,3,18,0,1,1491.392,False,True,False,False
8.575,0.023866079,2,33,2,0,958.752,False,True,False,False
7.75,0.043414959,1,11,1,0,1418.154,False,False,True,False
15.7,0.030554947,1,35,1,0,1125.202,False,False,False,True
16.1,0.023463124,4,35,1,0,9554.23,False,False,False,True
12.35,0.033951827,4,13,0,1,2966.139,False,True,False,False
17.7,0.174228338,2,33,2,0,691.1004,False,True,False,False
8.52,0.027169589,3,11,1,0,1829.6184,False,False,True,False
18.2,0.1630653,1,16,0,1,758.3462,False,True,False,False
16.2,0.058444176,1,35,0,2,223.7088,True,False,False,False
16.0,0.057049301,4,16,0,1,1350.2424,False,True,False,False
8.63,0.032960823,2,21,1,2,1366.2216,False,True,False,False
10.8,0.0,1,13,0,1,406.138,False,True,False,False
18.75,0.053025371,4,11,1,0,2109.2544,False,False,True,False
5.78,0.096306016,3,33,2,0,2111.9176,False,True,False,False
13.8,0.014762987,1,18,0,1,1338.258,False,True,False,False
17.75,0.067446626,3,33,2,0,1677.816,False,True,False,False
11.5,0.042173667,4,11,1,0,2316.984,False,False,True,False
11.8,0.008578539,2,18,0,1,1158.492,False,True,False,False
15.1,0.056155909,2,13,0,1,2681.8424,False,True,False,False
17.7,0.305305397,2,35,0,2,460.7336,True,False,False,False
8.85,0.112571187,2,33,2,0,1609.9044,False,True,False,False
12.6,0.083221904,3,13,0,1,2626.581,False,True,False,False
13.8,0.064195136,1,16,0,1,1138.518,False,True,False,False
6.115,0.007055292,4,21,1,2,3605.307,False,True,False,False
17.25,0.070703828,3,22,0,0,343.5528,True,False,False,False
15.5,0.102941345,2,35,1,0,2719.793,False,False,False,True
6.26,0.009887927,3,18,0,1,2418.1856,False,True,False,False
13.5,0.101231721,1,22,0,0,173.108,True,False,False,False
19.6,0.069112952,1,22,0,0,442.757,True,False,False,False
17.0,0.138846289,4,35,1,0,1324.942,False,False,False,True
11.5,0.171050595,2,16,0,1,3880.2824,False,True,False,False
14.65,0.0,1,21,1,2,552.614,False,True,False,False
8.89,0.005496816,2,11,1,0,1012.016,False,False,True,False
8.02,0.033259081,3,22,0,0,1090.5804,True,False,False,False
18.7,0.092095924,3,13,0,1,2006.7212,False,True,False,False
7.405,0.015295536,1,21,1,2,547.2876,False,True,False,False
5.98,0.043526599,3,33,2,0,2354.2688,False,True,False,False
14.3,0.049435598,4,35,1,0,5487.5236,False,False,False,True
18.6,0.027610698,3,35,0,2,604.5464,True,False,False,False
15.2,0.012141036,1,18,0,1,680.4476,False,True,False,False
12.1,0.029949818,3,13,0,1,3773.7544,False,True,False,False
11.35,0.053939315,1,35,0,2,50.6008,True,False,False,False
9.285,0.0,3,23,0,2,4653.2762,False,True,False,False
11.5,0.073541072,4,35,0,2,386.164,True,False,False,False
8.155,0.199935881,4,22,0,0,379.506,True,False,False,False
9.3,0.043033346,1,21,1,2,1159.8236,False,True,False,False
13.85,0.034570357,2,23,0,2,3243.7776,False,True,False,False
16.7,0.054739692,1,18,0,1,1086.5856,False,True,False,False
11.15,0.105471384,2,21,1,2,1973.4312,False,True,False,False
16.7,0.042610897,2,16,0,1,715.0692,False,True,False,False
17.0,0.126758324,2,11,1,0,1132.5258,False,False,True,False
7.365,0.042524835,4,33,2,0,4527.44,False,True,False,False
16.5,0.073813788,4,16,0,1,5383.6588,False,True,False,False
13.8,0.097251621,4,22,0,0,245.6802,True,False,False,False
17.6,0.014008751,3,35,0,2,862.211,True,False,False,False
18.7,0.02442574,1,22,0,0,51.9324,True,False,False,False
7.905,0.010012319,4,23,0,2,3004.0896,False,True,False,False
13.65,0.184454044,4,21,1,2,4035.4138,False,True,False,False
17.6,0.105042025,3,21,1,2,3111.9492,False,True,False,False
15.5,0.053589594,1,11,1,0,173.108,False,False,True,False
17.25,0.125734578,1,11,1,0,199.74,False,False,True,False
6.89,0.136705075,4,18,0,1,4440.886,False,True,False,False
7.81,0.03412912,3,11,1,0,1838.2738,False,False,True,False
20.2,0.100319317,4,11,1,0,3367.6164,False,False,True,False
19.6,0.033737273,1,35,1,0,607.8754,False,False,False,True
10.3,0.030569229,2,23,0,2,4695.2216,False,True,False,False
4.635,0.14086247,2,16,0,1,1670.4922,False,True,False,False
6.465,0.208397715,4,22,0,0,264.9884,True,False,False,False
6.03,0.039751236,3,35,0,2,708.4112,True,False,False,False
6.61,0.0,4,18,0,1,2993.4368,False,True,False,False
19.6,0.127416049,3,35,1,0,1006.6896,False,False,False,True
9.1,0.291438755,2,22,0,0,125.8362,True,False,False,False
5.15,0.06112617,2,33,2,0,371.5164,False,True,False,False
5.59,0.056328717,1,35,1,0,1597.92,False,False,False,True
18.0,0.03901099,3,23,0,2,4119.9704,False,True,False,False
10.1,0.093862362,2,22,0,0,231.6984,True,False,False,False
17.5,0.015485016,3,35,1,0,4979.5182,False,False,False,True
9.3,0.033276066,3,35,1,0,3723.1536,False,False,False,True
8.21,0.010781158,3,21,1,2,1938.8096,False,True,False,False
7.81,0.067730081,4,11,1,0,2199.1374,False,False,True,False
12.15,0.018410515,4,23,0,2,2283.0282,False,True,False,False
19.35,0.083079826,1,22,0,0,157.1288,True,False,False,False
15.6,0.176244038,3,22,0,0,515.3292,True,False,False,False
7.365,0.160216552,1,21,1,2,1677.816,False,True,False,False
9.5,0.048676324,4,16,0,1,2057.9878,False,True,False,False
9.695,0.070103425,3,35,1,0,5888.3352,False,False,False,True
5.73,0.045556681,1,11,1,0,1288.323,False,False,True,False
15.1,0.076193763,1,21,1,2,2247.075,False,True,False,False
6.765,0.087187488,2,33,2,0,1567.959,False,True,False,False
14.85,0.035311852,3,21,1,2,4813.734,False,True,False,False
6.11,0.103080901,2,21,1,2,1957.452,False,True,False,False
20.1,0.075049323,2,13,0,1,1105.228,False,True,False,False
5.73,0.045463871,1,18,0,1,2061.3168,False,True,False,False
9.3,0.015944801,4,35,1,0,6474.2392,False,False,False,True
6.785,0.022974812,4,23,0,2,5890.9984,False,True,False,False
8.645,0.021629781,1,18,0,1,999.3658,False,True,False,False
14.85,0.032516546,4,35,0,2,753.6856,True,False,False,False
15.6,0.081036436,2,33,2,0,2572.6512,False,True,False,False
7.76,0.059472609,2,18,0,1,1298.31,False,True,False,False
9.195,0.047081398,1,33,2,0,1179.1318,False,True,False,False
9.8,0.047260402,2,21,1,2,1922.8304,False,True,False,False
18.25,0.148673586,4,22,0,0,195.7452,True,False,False,False
21.25,0.156012631,3,11,1,0,2822.992,False,False,True,False
7.235,0.077011493,2,18,0,1,1506.0396,False,True,False,False
20.25,0.07614605,4,16,0,1,4681.9056,False,True,False,False
15.85,0.135836915,1,35,1,0,3237.1196,False,False,False,True
10.1,0.030062224,3,35,1,0,2471.4496,False,False,False,True
18.0,0.008575615,1,11,1,0,644.4944,False,False,True,False
7.02,0.081096635,3,33,2,0,3563.3616,False,True,False,False
15.1,0.100060762,3,18,0,1,2600.6148,False,True,False,False
8.68,0.008834023,2,16,0,1,2266.3832,False,True,False,False
21.2,0.007069662,3,11,1,0,1911.5118,False,False,True,False
16.6,0.046161923,3,22,0,0,356.8688,True,False,False,False
12.15,0.079592733,1,18,0,1,645.1602,False,True,False,False
16.25,0.025776994,3,21,1,2,2863.6058,False,True,False,False
11.5,0.020960615,2,33,2,0,2649.884,False,True,False,False
5.73,0.0,1,35,1,0,1374.2112,False,False,False,True
13.15,0.020715913,1,23,0,2,1268.349,False,True,False,False
5.465,0.048801674,2,13,0,1,1573.9512,False,True,False,False
14.15,0.0,4,18,0,1,5865.0322,False,True,False,False
12.8,0.069605676,4,16,0,1,4984.1788,False,True,False,False
8.655,0.088373591,2,18,0,1,1454.1072,False,True,False,False
11.1,0.035853059,3,35,1,0,3691.1952,False,False,False,True
9.3,0.01404119,4,21,1,2,396.8168,False,True,False,False
20.6,0.083473583,2,13,0,1,1211.756,False,True,False,False
13.6,0.076434542,3,35,0,2,473.3838,True,False,False,False
19.7,0.08073703,4,23,0,2,3338.987,False,True,False,False
14.5,0.0,3,16,0,1,2045.3376,False,True,False,False
10.0,0.089152528,3,23,0,2,437.4306,False,True,False,False
7.945,0.015863075,3,33,2,0,2446.815,False,True,False,False
20.35,0.151308326,1,21,1,2,2030.69,False,True,False,False
15.85,0.121609722,1,16,0,1,539.298,False,True,False,False
16.85,0.023135131,1,33,2,0,703.0848,False,True,False,False
11.5,0.017714096,2,11,1,0,1442.7886,False,False,True,False
11.1,0.0,3,21,1,2,2376.906,False,True,False,False
6.635,0.027069402,3,23,0,2,1744.396,False,True,False,False
7.81,0.055226755,2,23,0,2,871.5322,False,True,False,False
9.395,0.040124625,1,11,1,0,1342.2528,False,False,True,False
7.0,0.151376958,2,16,0,1,1171.808,False,True,False,False
6.71,0.03558013,4,16,0,1,4572.0486,False,True,False,False
15.75,0.166513779,1,11,1,0,265.6542,False,False,True,False
19.85,0.06478563,2,13,0,1,2503.408,False,True,False,False
9.5,0.085223447,4,21,1,2,6050.7904,False,True,False,False
15.6,0.143915417,2,13,0,1,2441.4886,False,True,False,False
12.0,0.132275338,2,35,0,2,123.8388,True,False,False,False
13.35,0.149338159,3,16,0,1,1797.66,False,True,False,False
11.1,0.044823438,3,23,0,2,1926.1594,False,True,False,False
15.0,0.02681843,4,33,2,0,3094.6384,False,True,False,False
14.8,0.04407225,2,11,1,0,1428.141,False,False,True,False
19.1,0.025872153,3,23,0,2,882.8508,False,True,False,False
6.825,0.059835659,4,16,0,1,4229.1616,False,True,False,False
17.6,0.13027716,4,35,0,2,1148.505,True,False,False,False
17.35,0.027653795,1,21,1,2,1318.284,False,True,False,False
9.8,0.04714777,2,33,2,0,1720.4272,False,True,False,False
19.35,0.062882112,3,13,0,1,2807.0128,False,True,False,False
18.6,0.152294691,2,21,1,2,1508.037,False,True,False,False
7.27,0.071064499,2,16,0,1,1366.2216,False,True,False,False
12.6,0.041726942,2,11,1,0,1470.0864,False,False,True,False
7.575,0.055121892,4,35,1,0,5912.304,False,False,False,True
12.65,0.042211119,2,23,0,2,1393.5194,False,True,False,False
11.0,0.132500853,4,35,1,0,5289.1152,False,False,False,True
17.5,0.015557426,3,16,0,1,2213.1192,False,True,False,False
8.06,0.021409913,4,21,1,2,6930.978,False,True,False,False
12.1,0.015497337,3,11,1,0,3453.5046,False,False,True,False
20.2,0.065612808,1,35,1,0,2150.534,False,False,False,True
17.2,0.012030747,3,21,1,2,1155.8288,False,True,False,False
18.25,0.075603699,4,35,1,0,3205.827,False,False,False,True
5.94,0.029372367,4,23,0,2,3942.8676,False,True,False,False
16.7,0.070096518,4,33,2,0,3894.93,False,True,False,False
7.39,0.120258245,2,16,0,1,2290.352,False,True,False,False
20.7,0.079281476,2,16,0,1,892.8378,False,True,False,False
15.1,0.097768728,3,35,0,2,564.5984,True,False,False,False
15.6,0.104786172,3,35,1,0,1545.9876,False,False,False,True
18.2,0.043626605,4,22,0,0,482.0392,True,False,False,False
